Latitude,Longitude,X Coordinate,Y Coordinate,Location
41.89891616,-87.73235932,1147861,1906328,"(41.898916156, -87.732359318)"
41.90126514,-87.7624621,1139660,1907128,"(41.901265144, -87.762462101)"
41.74709097,-87.6369356,1174288,1851200,"(41.747090966, -87.636935599)"
41.8923972,-87.63328799,1174852,1904157,"(41.892397195, -87.633287992)"
41.88040918,-87.63084838,1175552,1899794,"(41.880409178, -87.630848381)"
41.72560192,-87.56568627,1193801,1843535,"(41.72560192, -87.565686267)"
41.96557984,-87.73464907,1147068,1930616,"(41.965579841, -87.734649067)"
41.77315947,-87.67373877,1164172,1860620,"(41.773159466, -87.673738768)"
41.94501895,-87.76242114,1139565,1923072,"(41.945018949, -87.762421144)"
41.895888,-87.72121077,1150904,1905246,"(41.895888001, -87.72121077)"
41.89452299,-87.65275326,1169546,1904889,"(41.89452299, -87.652753263)"
41.91779363,-87.67575304,1163219,1913320,"(41.91779363, -87.675753044)"
41.86736823,-87.63080026,1175604,1895042,"(41.867368227, -87.63080026)"
41.82439068,-87.70523542,1155444,1879224,"(41.824390676, -87.705235422)"
41.8030977,-87.58645262,1187887,1871724,"(41.803097695, -87.586452616)"
41.82964055,-87.61445202,1180172,1881331,"(41.829640551, -87.614452022)"
41.97555731,-87.67205529,1164063,1934377,"(41.975557311, -87.672055287)"
41.77469815,-87.69694024,1157839,1861133,"(41.774698153, -87.696940243)"
42.01685614,-87.68433815,1160609,1949401,"(42.016856137, -87.684338145)"
41.96012504,-87.75403951,1141808,1928592,"(41.960125037, -87.754039508)"
41.76393608,-87.56553739,1193717,1857504,"(41.763936084, -87.565537393)"
41.94779315,-87.7601761,1140169,1924087,"(41.947793146, -87.7601761)"
41.78624025,-87.70384057,1155926,1865325,"(41.786240252, -87.703840568)"
41.85119029,-87.71620486,1152384,1888968,"(41.851190285, -87.716204858)"
41.96805915,-87.74498437,1144251,1931500,"(41.968059152, -87.744984367)"
41.90274078,-87.7459848,1144142,1907696,"(41.902740776, -87.745984803)"
41.84600304,-87.73003977,1148628,1887051,"(41.846003035, -87.730039774)"
41.89237723,-87.71134243,1153600,1903986,"(41.89237723, -87.71134243)"
41.76111767,-87.61518438,1180181,1856360,"(41.761117668, -87.615184376)"
41.95593379,-87.68218826,1161362,1927205,"(41.955933789, -87.68218826)"
41.72146787,-87.56469884,1194084,1842031,"(41.721467874, -87.564698835)"
41.88661938,-87.7603119,1140281,1901795,"(41.886619381, -87.760311901)"
41.82467957,-87.6167529,1179560,1879518,"(41.824679573, -87.616752898)"
41.88244955,-87.62437761,1177308,1900552,"(41.882449548, -87.624377611)"
41.7231382,-87.60933983,1181892,1842534,"(41.723138203, -87.609339825)"
41.99137588,-87.69699721,1157238,1940090,"(41.991375876, -87.696997214)"
41.66303559,-87.64020991,1173641,1820564,"(41.663035585, -87.640209905)"
41.89812575,-87.71274121,1153204,1906078,"(41.898125749, -87.712741208)"
41.74888164,-87.57349674,1191594,1851999,"(41.748881643, -87.57349674)"
41.91033798,-87.63312139,1174844,1910695,"(41.910337975, -87.633121388)"
41.77959792,-87.6004375,1184147,1863128,"(41.779597916, -87.600437495)"
41.74709677,-87.57832927,1190281,1851337,"(41.747096773, -87.578329265)"
41.7699372,-87.67365814,1164203,1859446,"(41.769937198, -87.673658139)"
41.79749463,-87.7294094,1148924,1869376,"(41.797494633, -87.729409399)"
41.77841459,-87.67753818,1163121,1862527,"(41.778414587, -87.677538184)"
41.64703964,-87.61443669,1180732,1814793,"(41.647039636, -87.614436686)"
41.72823348,-87.62237936,1178317,1844361,"(41.728233484, -87.622379358)"
41.77991533,-87.63464473,1174816,1863166,"(41.779915332, -87.634644725)"
41.74329405,-87.60136716,1184006,1849897,"(41.74329405, -87.601367156)"
41.85162841,-87.68562935,1160713,1889189,"(41.851628408, -87.685629351)"
41.76786774,-87.58747723,1187719,1858884,"(41.767867737, -87.587477228)"
41.76616909,-87.62655733,1177063,1858175,"(41.766169094, -87.626557327)"
41.95098491,-87.83175922,1120689,1925128,"(41.950984913, -87.831759221)"
41.85144053,-87.73182024,1148129,1889029,"(41.851440528, -87.73182024)"
41.87443665,-87.6862473,1160482,1897499,"(41.874436647, -87.686247295)"
41.82077571,-87.60128152,1183789,1878131,"(41.820775711, -87.60128152)"
41.91503912,-87.68310379,1161226,1912301,"(41.915039122, -87.68310379)"
41.74523381,-87.6420565,1172896,1850512,"(41.745233807, -87.642056502)"
41.84033822,-87.70735478,1154824,1885031,"(41.840338223, -87.70735478)"
41.93941526,-87.73704771,1146482,1921077,"(41.939415257, -87.737047709)"
41.76442494,-87.66623335,1166244,1857453,"(41.764424938, -87.666233348)"
41.81556015,-87.62780106,1176576,1876170,"(41.815560146, -87.627801061)"
41.8977618,-87.71394951,1152876,1905943,"(41.897761801, -87.713949511)"
41.89597498,-87.71388964,1152897,1905292,"(41.895974978, -87.713889643)"
41.78410758,-87.65461521,1169357,1864650,"(41.784107579, -87.654615211)"
41.91461422,-87.69344326,1158413,1912125,"(41.914614222, -87.693443262)"
41.91235729,-87.67431355,1163626,1911342,"(41.912357292, -87.674313554)"
41.90337647,-87.66452808,1166315,1908090,"(41.903376472, -87.664528078)"
41.74726524,-87.57225155,1191939,1851413,"(41.747265241, -87.572251548)"
41.77609701,-87.71133807,1153908,1861614,"(41.776097012, -87.711338066)"
41.80201324,-87.62182843,1178245,1871247,"(41.802013235, -87.621828427)"
41.82448799,-87.60289391,1183338,1879480,"(41.824487994, -87.602893909)"
41.90374455,-87.64142929,1172602,1908274,"(41.903744553, -87.641429294)"
41.96448448,-87.73773324,1146232,1930211,"(41.964484478, -87.737733242)"
41.80032856,-87.69276245,1158909,1870481,"(41.800328564, -87.692762447)"
41.70358212,-87.70494042,1155846,1835203,"(41.70358212, -87.704940419)"
41.74771667,-87.5564631,1196246,1851616,"(41.747716665, -87.556463101)"
41.79139177,-87.66694758,1165973,1867278,"(41.791391768, -87.666947577)"
41.75835025,-87.56004031,1195235,1855482,"(41.758350253, -87.560040311)"
41.90635047,-87.67150258,1164408,1909159,"(41.906350467, -87.671502584)"
41.90835508,-87.75346446,1142092,1909728,"(41.908355082, -87.753464459)"
41.97309612,-87.74793144,1143437,1933330,"(41.973096117, -87.747931444)"
41.76511758,-87.60799201,1182131,1857834,"(41.765117579, -87.607992005)"
41.97851124,-87.80584683,1127676,1935201,"(41.978511242, -87.80584683)"
41.79123131,-87.78909762,1132663,1866985,"(41.791231311, -87.789097617)"
41.88579678,-87.66545329,1166113,1901682,"(41.885796777, -87.66545329)"
41.84169544,-87.72812418,1149161,1885485,"(41.841695437, -87.728124183)"
41.88476744,-87.74788281,1143670,1901143,"(41.884767441, -87.747882806)"
41.84170733,-87.72569827,1149822,1885494,"(41.841707327, -87.725698267)"
41.69801492,-87.62624583,1177352,1833341,"(41.698014919, -87.626245833)"
41.99683908,-87.69839592,1156843,1942078,"(41.996839077, -87.698395916)"
41.92119427,-87.73401326,1147354,1914443,"(41.921194267, -87.734013262)"
41.79722236,-87.78683918,1133265,1869172,"(41.797222358, -87.786839179)"
41.75351532,-87.65018061,1170655,1853512,"(41.753515316, -87.650180608)"
41.73902816,-87.65342662,1169811,1848226,"(41.73902816, -87.653426623)"
41.76572578,-87.5660109,1193582,1858155,"(41.765725782, -87.566010904)"
41.92237629,-87.75039423,1142893,1914843,"(41.92237629, -87.750394232)"
41.75146375,-87.67195631,1164719,1852718,"(41.751463749, -87.671956308)"
41.96855749,-87.69544829,1157721,1931778,"(41.968557492, -87.695448288)"
41.73745056,-87.61778571,1179543,1847730,"(41.737450556, -87.617785709)"
41.79325078,-87.71986335,1151538,1867848,"(41.793250778, -87.719863353)"
41.75402213,-87.70987272,1154366,1853573,"(41.754022134, -87.709872717)"
41.98112903,-87.80580684,1127681,1936155,"(41.98112903, -87.805806836)"
41.88713521,-87.66249768,1166914,1902176,"(41.887135205, -87.662497682)"
41.74868574,-87.62131821,1178545,1851816,"(41.748685739, -87.621318214)"
41.73469487,-87.61332815,1180768,1846736,"(41.734694866, -87.613328153)"
41.78617771,-87.77792015,1135723,1865163,"(41.78617771, -87.777920151)"
41.84510438,-87.65550868,1168938,1886875,"(41.845104378, -87.655508678)"
41.69342592,-87.64241013,1172951,1831633,"(41.693425922, -87.642410133)"
41.74821966,-87.65124818,1170379,1851580,"(41.74821966, -87.651248175)"
41.93925556,-87.78483057,1133482,1920932,"(41.939255556, -87.784830565)"
41.94591813,-87.65065937,1169967,1923622,"(41.945918134, -87.650659366)"
41.8831692,-87.74177939,1145336,1900572,"(41.883169198, -87.741779391)"
41.79187667,-87.63042975,1175930,1867534,"(41.791876668, -87.630429751)"
41.85442201,-87.71755028,1152009,1890143,"(41.854422013, -87.717550276)"
41.88449451,-87.7417488,1145341,1901055,"(41.884494512, -87.741748804)"
41.77970507,-87.71425829,1153102,1862923,"(41.779705069, -87.714258287)"
41.85109692,-87.6248891,1177263,1889126,"(41.851096917, -87.624889096)"
41.87739964,-87.69938865,1156895,1898552,"(41.877399635, -87.699388647)"
41.97812218,-87.66149209,1166928,1935334,"(41.978122177, -87.661492092)"
41.88046349,-87.64893292,1170627,1899774,"(41.880463494, -87.648932923)"
42.0030448,-87.81863168,1124146,1944120,"(42.003044801, -87.81863168)"
41.95029534,-87.7779351,1135332,1924967,"(41.950295339, -87.777935099)"
41.89722477,-87.67464914,1163577,1905827,"(41.897224767, -87.674649139)"
41.91218516,-87.64589014,1171363,1911340,"(41.912185157, -87.645890139)"
41.76272992,-87.63093855,1175878,1856912,"(41.762729915, -87.630938554)"
41.79944787,-87.74782752,1143897,1870053,"(41.799447867, -87.74782752)"
41.8379181,-87.71094897,1153851,1884142,"(41.837918102, -87.710948966)"
41.8535989,-87.70441383,1155590,1889869,"(41.853598903, -87.704413833)"
41.78277236,-87.77290072,1137100,1863931,"(41.78277236, -87.772900715)"
41.88171651,-87.66931118,1165074,1900187,"(41.881716505, -87.669311181)"
41.74477054,-87.61353806,1180680,1850407,"(41.744770536, -87.613538057)"
41.68447588,-87.63366472,1175366,1828391,"(41.684475882, -87.633664719)"
41.88707856,-87.70137527,1156328,1902075,"(41.887078564, -87.701375268)"
41.88474697,-87.65211521,1169748,1901328,"(41.884746969, -87.65211521)"
41.90437255,-87.74846782,1143462,1908286,"(41.90437255, -87.748467819)"
41.80336612,-87.74182082,1145525,1871492,"(41.803366123, -87.741820815)"
41.7837752,-87.69230392,1159079,1864450,"(41.783775202, -87.692303918)"
41.92850364,-87.648868,1170505,1917280,"(41.928503643, -87.648867995)"
41.92840758,-87.64886535,1170506,1917245,"(41.928407579, -87.648865348)"
41.87842921,-87.75839852,1140822,1898814,"(41.87842921, -87.758398522)"
41.92789431,-87.64884879,1170512,1917058,"(41.927894311, -87.648848785)"
41.98330788,-87.77560698,1135887,1937001,"(41.98330788, -87.77560698)"
42.01588093,-87.69147602,1158672,1949031,"(42.015880925, -87.691476015)"
41.76928502,-87.57883895,1190071,1859421,"(41.769285017, -87.578838954)"
41.94418963,-87.75572393,1141389,1922782,"(41.944189628, -87.755723932)"
41.80122738,-87.70746052,1154899,1870779,"(41.801227381, -87.707460515)"
41.79729645,-87.78683855,1133265,1869199,"(41.797296451, -87.786838549)"
41.78937017,-87.70711383,1155025,1866459,"(41.789370168, -87.707113834)"
41.87121865,-87.62592263,1176921,1896456,"(41.871218652, -87.62592263)"
41.90944696,-87.75995717,1140322,1910114,"(41.909446961, -87.759957166)"
41.73971913,-87.73470702,1147626,1848313,"(41.739719126, -87.73470702)"
41.70593488,-87.53528637,1202166,1836444,"(41.705934879, -87.535286373)"
41.98337648,-87.77560638,1135887,1937026,"(41.983376482, -87.775606382)"
41.96612254,-87.75923598,1140380,1930768,"(41.966122543, -87.759235982)"
41.77947549,-87.61319041,1180669,1863054,"(41.779475489, -87.613190413)"
41.70079775,-87.63659308,1174518,1834332,"(41.700797748, -87.636593079)"
41.93988756,-87.759181,1140459,1921208,"(41.939887563, -87.759180998)"
41.75150522,-87.71030753,1154254,1852655,"(41.751505218, -87.710307525)"
41.65269681,-87.54351462,1200097,1817024,"(41.652696812, -87.543514615)"
41.93290257,-87.67898266,1162298,1918819,"(41.932902572, -87.678982657)"
41.79599006,-87.67436287,1163938,1868938,"(41.795990059, -87.674362869)"
41.96649035,-87.72152817,1150634,1930973,"(41.966490351, -87.721528172)"
41.90772161,-87.66517338,1166127,1909672,"(41.907721605, -87.665173377)"
41.92057945,-87.64859627,1170602,1914393,"(41.920579451, -87.648596271)"
41.98693536,-87.66505191,1165935,1938538,"(41.986935361, -87.66505191)"
41.79410339,-87.63646726,1174277,1868332,"(41.79410339, -87.636467261)"
41.75973887,-87.64457646,1172166,1855792,"(41.759738866, -87.644576459)"
41.79620477,-87.68655077,1160614,1868991,"(41.796204773, -87.686550769)"
41.98087389,-87.67654246,1162828,1936305,"(41.980873887, -87.676542456)"
41.69584983,-87.61345766,1180851,1832581,"(41.695849833, -87.61345766)"
41.91513956,-87.6447856,1171655,1912419,"(41.915139561, -87.644785598)"
41.85444023,-87.67101026,1164688,1890244,"(41.854440227, -87.671010255)"
41.88065661,-87.73143615,1148159,1899676,"(41.880656606, -87.731436149)"
41.70117775,-87.62335125,1178133,1834500,"(41.701177748, -87.623351249)"
41.9097628,-87.78991784,1132166,1910176,"(41.909762797, -87.789917839)"
41.83818088,-87.7072914,1154847,1884245,"(41.838180884, -87.707291402)"
41.77329802,-87.58991452,1187037,1860857,"(41.773298022, -87.589914521)"
41.77912792,-87.76175747,1140148,1862623,"(41.779127918, -87.761757469)"
41.88681597,-87.64198658,1172500,1902104,"(41.88681597, -87.641986583)"
42.00679339,-87.65960102,1167360,1945786,"(42.006793386, -87.659601015)"
41.91422563,-87.68144036,1161681,1912008,"(41.914225631, -87.681440355)"
41.95547408,-87.72806728,1148884,1926946,"(41.955474076, -87.728067279)"
42.00621322,-87.80988609,1126516,1945289,"(42.006213217, -87.809886093)"
41.91110528,-87.68480431,1160774,1910864,"(41.91110528, -87.684804305)"
41.75500693,-87.66962567,1165345,1854014,"(41.755006929, -87.669625674)"
41.92713607,-87.65704431,1168284,1916764,"(41.927136074, -87.657044314)"
41.81934848,-87.62310401,1177845,1877561,"(41.819348482, -87.623104008)"
41.87294072,-87.68376197,1161163,1896959,"(41.872940721, -87.683761968)"
41.79963203,-87.72206901,1150920,1870169,"(41.799632029, -87.722069007)"
41.69746251,-87.61593328,1180170,1833163,"(41.697462514, -87.615933278)"
41.9091156,-87.78769703,1132772,1909944,"(41.909115603, -87.787697028)"
41.79433151,-87.58251683,1188988,1868539,"(41.794331512, -87.582516831)"
41.79433735,-87.70963986,1154323,1868264,"(41.794337352, -87.709639855)"
41.70165322,-87.70000828,1157198,1834510,"(41.701653223, -87.700008281)"
41.74191991,-87.56000664,1195298,1849495,"(41.741919906, -87.560006636)"
41.80144325,-87.65554725,1169053,1870965,"(41.801443247, -87.655547249)"
41.97374015,-87.72507007,1149652,1933608,"(41.973740154, -87.725070068)"
41.77334204,-87.58528021,1188301,1860884,"(41.773342036, -87.585280205)"
41.96838208,-87.7150493,1152391,1931675,"(41.968382075, -87.7150493)"
41.78828763,-87.77556249,1136361,1865936,"(41.788287628, -87.775562487)"
41.68531371,-87.62350372,1178139,1828719,"(41.685313714, -87.62350372)"
41.75089797,-87.62759707,1176825,1852608,"(41.750897967, -87.627597074)"
41.79907887,-87.59177308,1186449,1870247,"(41.799078867, -87.591773082)"
41.7705602,-87.58625831,1188043,1859868,"(41.770560201, -87.58625831)"
41.90063878,-87.66612513,1165888,1907089,"(41.900638783, -87.666125132)"
41.802709,-87.65751812,1168512,1871422,"(41.802708995, -87.657518117)"
41.89864511,-87.74950449,1143194,1906197,"(41.898645108, -87.74950449)"
41.73213831,-87.63621053,1174530,1845753,"(41.732138314, -87.63621053)"
41.89445518,-87.7506886,1142882,1904668,"(41.894455176, -87.750688601)"
41.92757686,-87.64166793,1172467,1916958,"(41.927576857, -87.641667925)"
41.88127203,-87.64968443,1170420,1900067,"(41.881272033, -87.649684432)"
41.82596342,-87.67394552,1163968,1879861,"(41.825963417, -87.673945522)"
41.91815138,-87.72058286,1151017,1913360,"(41.918151381, -87.720582861)"
41.97073645,-87.69694159,1157309,1932569,"(41.970736445, -87.696941594)"
41.97348549,-87.65979036,1167404,1933648,"(41.973485485, -87.659790357)"
41.92725669,-87.70936477,1154046,1916700,"(41.927256689, -87.709364773)"
41.99658529,-87.69716605,1157178,1941988,"(41.996585291, -87.697166046)"
41.90130523,-87.68085917,1161875,1907301,"(41.901305225, -87.680859171)"
41.77291314,-87.5826347,1189024,1860734,"(41.772913136, -87.582634698)"
41.84184655,-87.62899134,1176173,1885746,"(41.841846553, -87.628991335)"
41.71421861,-87.64223145,1172939,1839210,"(41.714218614, -87.642231446)"
41.99956328,-87.66067796,1167088,1943149,"(41.999563281, -87.660677964)"
41.97431508,-87.65387923,1169009,1933963,"(41.974315075, -87.653879233)"
41.88546855,-87.70003602,1156697,1901491,"(41.885468547, -87.700036019)"
41.7404237,-87.5453828,1199294,1848986,"(41.740423699, -87.545382804)"
41.76156336,-87.59330479,1186149,1856573,"(41.761563357, -87.593304788)"
41.94044536,-87.80925182,1126835,1921324,"(41.94044536, -87.80925182)"
41.74932082,-87.61313542,1180776,1852066,"(41.749320815, -87.613135423)"
41.72897278,-87.58917655,1187378,1844707,"(41.728972783, -87.589176553)"
41.70759243,-87.53528419,1202161,1837048,"(41.707592432, -87.535284185)"
41.87859161,-87.72805158,1149086,1898930,"(41.878591608, -87.728051575)"
41.90191163,-87.72018715,1151167,1907443,"(41.901911634, -87.720187151)"
41.8027962,-87.59671091,1185091,1871590,"(41.802796202, -87.596710911)"
41.92127558,-87.73645234,1146690,1914468,"(41.921275577, -87.73645234)"
41.86291895,-87.7095465,1154167,1893255,"(41.862918953, -87.709546497)"
41.93024737,-87.76864231,1137908,1917678,"(41.930247372, -87.768642311)"
41.80345495,-87.7246771,1150199,1871557,"(41.803454946, -87.724677095)"
41.68319912,-87.62282408,1178331,1827950,"(41.683199121, -87.622824075)"
41.78438372,-87.64247212,1172668,1864777,"(41.784383721, -87.642472115)"
41.95056523,-87.67481711,1163382,1925264,"(41.950565232, -87.674817112)"
41.77242071,-87.6093871,1181728,1860492,"(41.772420712, -87.609387104)"
41.97859415,-87.69318194,1158310,1935440,"(41.978594147, -87.693181938)"
41.79477615,-87.68773131,1160296,1868468,"(41.794776152, -87.687731307)"
41.66444351,-87.62491877,1177815,1821111,"(41.664443511, -87.624918773)"
41.90071136,-87.73455012,1147260,1906978,"(41.900711356, -87.734550124)"
41.75459468,-87.70867607,1154691,1853784,"(41.754594683, -87.708676073)"
41.79509609,-87.59419903,1185800,1868790,"(41.795096086, -87.594199026)"
41.73629537,-87.56963683,1192688,1847422,"(41.736295374, -87.569636834)"
42.00042781,-87.66681279,1165418,1943451,"(42.000427811, -87.666812791)"
41.91151138,-87.68237175,1161435,1911017,"(41.911511383, -87.682371751)"
41.83328835,-87.68269162,1161564,1882512,"(41.833288352, -87.682691617)"
41.95556493,-87.77074973,1137274,1926900,"(41.955564926, -87.770749726)"
41.84991907,-87.72794757,1149188,1888482,"(41.849919069, -87.727947573)"
41.90494949,-87.68036288,1162000,1908630,"(41.904949493, -87.680362877)"
41.92589734,-87.76024718,1140203,1916108,"(41.92589734, -87.760247183)"
41.7079781,-87.63679023,1174443,1836948,"(41.707978101, -87.636790225)"
41.88234091,-87.64120858,1172725,1900475,"(41.882340914, -87.641208577)"
41.75703405,-87.65027157,1170620,1854794,"(41.757034053, -87.650271569)"
41.83679424,-87.73231703,1148031,1883691,"(41.836794236, -87.732317031)"
41.93831825,-87.8300318,1121186,1920515,"(41.938318251, -87.830031797)"
41.92920324,-87.73426537,1147265,1917361,"(41.929203239, -87.734265368)"
41.90111449,-87.66299053,1166740,1907269,"(41.90111449, -87.662990533)"
41.90317273,-87.75430849,1141875,1907838,"(41.903172731, -87.754308485)"
41.74444735,-87.65236176,1170086,1850203,"(41.744447354, -87.652361756)"
41.7500368,-87.62947549,1176315,1852290,"(41.750036801, -87.629475485)"
41.70502108,-87.65119958,1170517,1835839,"(41.705021081, -87.651199578)"
41.87909985,-87.68637651,1160434,1899198,"(41.879099852, -87.686376509)"
41.77883442,-87.71158659,1153833,1862611,"(41.778834421, -87.711586587)"
41.95135114,-87.76544528,1138727,1925374,"(41.951351138, -87.765445284)"
41.86151941,-87.66232865,1167033,1892842,"(41.861519409, -87.662328646)"
41.96916498,-87.79648454,1130243,1931811,"(41.969164977, -87.796484542)"
41.65727421,-87.59980971,1184698,1818556,"(41.657274205, -87.599809706)"
41.9964925,-87.74833879,1143268,1941855,"(41.996492501, -87.748338787)"
41.7697081,-87.64170216,1172921,1859431,"(41.769708101, -87.64170216)"
42.02059812,-87.66643658,1165463,1950802,"(42.02059812, -87.666436575)"
41.9121989,-87.64589367,1171362,1911345,"(41.912198899, -87.645893665)"
41.99473556,-87.67189358,1164053,1941366,"(41.994735564, -87.671893577)"
41.6837014,-87.68212878,1162130,1828005,"(41.683701398, -87.682128781)"
41.90968412,-87.71675126,1152082,1910282,"(41.909684123, -87.716751259)"
41.86667196,-87.72519759,1149894,1894592,"(41.866671964, -87.725197591)"
41.89203938,-87.75923508,1140561,1903772,"(41.892039378, -87.759235081)"
41.84183239,-87.72082712,1151149,1885549,"(41.841832388, -87.720827119)"
41.97259326,-87.73555423,1146804,1933170,"(41.972593262, -87.735554227)"
41.73353324,-87.60190664,1183889,1846339,"(41.733533238, -87.601906644)"
41.80093196,-87.65261859,1169853,1870785,"(41.800931959, -87.652618585)"
41.7841575,-87.66311755,1167038,1864650,"(41.784157496, -87.663117552)"
41.86852454,-87.68364146,1161208,1895350,"(41.86852454, -87.683641464)"
41.98015023,-87.76961759,1137523,1935861,"(41.980150234, -87.769617587)"
41.77755263,-87.67175065,1164702,1862225,"(41.777552628, -87.671750649)"
41.98884906,-87.77573885,1135838,1939020,"(41.988849062, -87.775738853)"
41.97799709,-87.7123819,1153091,1935184,"(41.97799709, -87.712381901)"
41.99432877,-87.72641542,1149233,1941108,"(41.994328771, -87.726415422)"
41.92633439,-87.77093679,1137293,1916248,"(41.926334387, -87.77093679)"
41.97851637,-87.77954721,1134827,1935248,"(41.978516366, -87.779547205)"
41.96192413,-87.71438741,1152588,1929323,"(41.961924131, -87.71438741)"
41.79511225,-87.65975793,1167923,1868649,"(41.795112253, -87.659757931)"
41.83335497,-87.68379544,1161263,1882534,"(41.833354974, -87.683795437)"
41.99575997,-87.66776279,1165173,1941748,"(41.995759969, -87.667762789)"
41.7193085,-87.64483619,1172213,1841059,"(41.719308499, -87.644836193)"
41.9572475,-87.75155083,1142492,1927548,"(41.957247495, -87.751550827)"
41.95767519,-87.78549619,1133258,1927643,"(41.957675191, -87.785496188)"
41.90906941,-87.67092344,1164558,1910151,"(41.909069406, -87.670923437)"
41.80783864,-87.65389528,1169485,1873299,"(41.807838638, -87.653895282)"
41.88643801,-87.63395166,1174689,1901984,"(41.886438008, -87.633951663)"
41.79687644,-87.75486288,1141985,1869103,"(41.796876435, -87.754862884)"
41.93165562,-87.73724494,1146448,1918249,"(41.931655618, -87.737244938)"
41.75900902,-87.56455889,1194000,1855711,"(41.759009021, -87.564558885)"
41.94552327,-87.82785784,1121762,1923144,"(41.945523267, -87.82785784)"
41.90118697,-87.75452111,1141822,1907114,"(41.901186973, -87.75452111)"
41.75424628,-87.58093185,1189548,1853936,"(41.754246282, -87.580931852)"
41.68028627,-87.64199062,1173104,1826846,"(41.680286268, -87.641990618)"
41.89366692,-87.66965387,1164947,1904541,"(41.893666915, -87.669653867)"
41.80023806,-87.70620118,1155245,1870421,"(41.800238059, -87.706201177)"
41.75616872,-87.57364169,1191531,1854654,"(41.756168716, -87.573641687)"
41.89936629,-87.68787635,1159970,1906580,"(41.899366288, -87.687876347)"
41.77493306,-87.78221852,1134577,1861058,"(41.774933063, -87.782218519)"
41.73337181,-87.6556955,1169208,1846160,"(41.733371813, -87.655695501)"
41.74244884,-87.70523949,1155661,1849365,"(41.742448843, -87.705239494)"
41.85342027,-87.7304656,1148493,1889753,"(41.853420271, -87.730465604)"
41.69949498,-87.65553862,1169348,1833816,"(41.699494978, -87.65553862)"
41.95655013,-87.7509432,1142659,1927295,"(41.956550128, -87.750943198)"
41.88572984,-87.62586172,1176894,1901744,"(41.885729836, -87.625861723)"
41.87284221,-87.71974174,1151364,1896851,"(41.872842213, -87.719741736)"
41.74486966,-87.60748341,1182332,1850457,"(41.744869662, -87.607483412)"
41.73893587,-87.65220747,1170144,1848195,"(41.738935866, -87.652207473)"
41.80251113,-87.58529678,1188204,1871513,"(41.802511132, -87.585296783)"
41.74396271,-87.60553688,1182866,1850131,"(41.743962705, -87.605536882)"
41.79835516,-87.70614252,1155266,1869735,"(41.798355158, -87.706142519)"
41.7532713,-87.64653667,1171650,1853431,"(41.753271303, -87.64653667)"
41.96939048,-87.65967906,1167446,1932156,"(41.969390483, -87.659679055)"
41.81047666,-87.74934841,1143455,1874069,"(41.81047666, -87.749348406)"
41.92222858,-87.77931399,1135023,1914737,"(41.92222858, -87.779313992)"
41.77820126,-87.59917754,1184495,1862622,"(41.778201262, -87.599177537)"
41.99299403,-87.74572593,1143987,1940585,"(41.992994027, -87.745725926)"
41.92824267,-87.74272285,1144966,1916995,"(41.928242667, -87.742722849)"
41.83170023,-87.66798271,1165577,1881964,"(41.831700231, -87.667982706)"
41.71192837,-87.62843371,1176713,1838406,"(41.711928369, -87.628433706)"
41.89731357,-87.74831185,1143522,1905714,"(41.89731357, -87.748311847)"
41.7216377,-87.63021407,1176198,1841940,"(41.721637703, -87.630214071)"
41.97293204,-87.79398536,1130914,1933188,"(41.97293204, -87.793985355)"
41.75895251,-87.56966514,1192607,1855678,"(41.758952513, -87.569665136)"
41.78254211,-87.6347262,1174786,1864123,"(41.782542113, -87.634726204)"
41.89335722,-87.64136145,1172651,1904489,"(41.893357215, -87.641361445)"
41.78041971,-87.60538143,1182796,1863416,"(41.780419705, -87.605381432)"
41.80922297,-87.6268032,1176867,1873863,"(41.809222971, -87.626803204)"
41.88989667,-87.7226342,1150532,1903060,"(41.889896666, -87.722634202)"
41.72595103,-87.6542752,1169617,1843459,"(41.725951032, -87.654275197)"
41.96892554,-87.7342206,1147176,1931836,"(41.968925539, -87.734220603)"
41.98720513,-87.72855026,1148671,1938508,"(41.987205127, -87.728550263)"
41.86352731,-87.6482325,1170867,1893604,"(41.863527307, -87.648232497)"
41.91475734,-87.63782734,1173550,1912295,"(41.91475734, -87.637827335)"
41.96223534,-87.66608589,1165724,1929535,"(41.962235338, -87.666085885)"
41.76948566,-87.68205739,1161913,1859264,"(41.769485656, -87.682057391)"
41.85501184,-87.72575955,1149771,1890342,"(41.855011842, -87.725759554)"
41.92361092,-87.79355946,1131143,1915216,"(41.923610917, -87.793559456)"
41.90124766,-87.75950524,1140465,1907127,"(41.901247662, -87.759505242)"
41.78666896,-87.67076224,1164946,1865549,"(41.786668958, -87.670762243)"
41.89747233,-87.69516446,1157991,1905875,"(41.897472334, -87.695164459)"
41.74890495,-87.68281881,1161762,1851763,"(41.74890495, -87.682818807)"
41.75922255,-87.63451371,1174913,1855626,"(41.759222548, -87.634513709)"
41.85606467,-87.72609464,1149677,1890725,"(41.856064666, -87.726094637)"
41.72423389,-87.65301848,1169965,1842836,"(41.724233888, -87.653018484)"
41.87869759,-87.61720726,1179272,1899201,"(41.878697587, -87.617207263)"
41.66052891,-87.53989109,1201061,1819887,"(41.660528905, -87.539891085)"
41.97404704,-87.65635335,1168337,1933860,"(41.974047039, -87.65635335)"
41.7733225,-87.58734072,1187739,1860872,"(41.773322503, -87.587340716)"
